tip_x,tip_y,tip_position,crack_length,crack_area,ctod_10px,ctod_20px,ctod_30px,ctod_40px,ctod_50px,ctod,crack_width,tip_radius,frame
94.80000000000001,173.60000000000002,"(173.60000000000002, np.float64(94.80000000000001))",16.8,132.48000000000002,8.0,14.8,18.0,3.2,0.0,14.8,21.6,10.319149362642358,33
95.60000000000001,174.0,"(174.0, np.float64(95.60000000000001))",17.2,120.96000000000002,9.200000000000001,15.600000000000001,6.0,2.0,0.0,15.600000000000001,22.8,7.936817787052402,34
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",15.600000000000001,113.76000000000002,8.4,15.600000000000001,5.2,0.0,0.0,15.600000000000001,21.200000000000003,5.032894914556755,35
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",14.8,91.36000000000001,7.2,14.8,5.2,0.0,0.0,14.8,19.6,5.045007737380043,36
95.2,173.60000000000002,"(173.60000000000002, np.float64(95.2))",17.6,139.36,8.0,14.8,18.400000000000002,5.6000000000000005,0.0,14.8,22.8,10.697108119839825,37
96.4,173.60000000000002,"(173.60000000000002, np.float64(96.4))",17.6,140.80000000000004,11.200000000000001,16.400000000000002,6.800000000000001,0.8,0.0,16.400000000000002,24.400000000000002,4.856038287383736,38
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",15.600000000000001,114.24000000000002,9.600000000000001,15.600000000000001,5.6000000000000005,0.0,0.0,15.600000000000001,21.200000000000003,4.951198561807604,39
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",15.600000000000001,134.40000000000003,10.8,16.0,19.200000000000003,0.0,0.0,16.0,22.400000000000002,4.829228875364678,40
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",15.600000000000001,124.64000000000003,10.0,15.600000000000001,6.0,0.0,0.0,15.600000000000001,21.200000000000003,4.751997074663132,41
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",16.400000000000002,124.00000000000003,9.600000000000001,15.200000000000001,6.0,2.4000000000000004,0.0,15.200000000000001,22.0,4.831503607622442,42
95.60000000000001,174.4,"(174.4, np.float64(95.60000000000001))",16.400000000000002,135.52000000000004,10.0,15.600000000000001,6.0,3.6,0.0,15.600000000000001,22.400000000000002,4.820583860824775,43
94.80000000000001,174.0,"(174.0, np.float64(94.80000000000001))",17.2,135.84000000000003,8.0,14.0,18.400000000000002,2.8000000000000003,0.0,14.0,21.200000000000003,10.580806588739033,44
97.2,173.60000000000002,"(173.60000000000002, np.float64(97.2))",13.200000000000001,93.92000000000002,11.200000000000001,15.600000000000001,4.4,0.0,0.0,15.600000000000001,20.0,5.687258287388207,45
96.4,174.0,"(174.0, np.float64(96.4))",14.8,119.52000000000002,11.200000000000001,16.0,6.0,0.0,0.0,16.0,19.200000000000003,5.256429442430162,46
95.60000000000001,174.0,"(174.0, np.float64(95.60000000000001))",18.0,141.44000000000003,10.0,15.600000000000001,6.4,4.0,0.0,15.600000000000001,24.0,11.215098101779848,47
96.4,174.0,"(174.0, np.float64(96.4))",15.600000000000001,118.72000000000003,10.8,15.200000000000001,5.6000000000000005,0.0,0.0,15.200000000000001,19.6,5.227454990536723,48
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",15.600000000000001,133.28000000000003,9.200000000000001,15.600000000000001,7.2,0.0,0.0,15.600000000000001,20.8,4.900101606523297,49
96.4,174.4,"(174.4, np.float64(96.4))",14.8,120.00000000000003,11.200000000000001,16.0,6.4,0.0,0.0,16.0,20.8,4.89680846682023,50
96.4,174.4,"(174.4, np.float64(96.4))",14.8,113.60000000000002,10.4,16.0,6.0,0.0,0.0,16.0,20.400000000000002,5.169398980761542,51
97.2,173.20000000000002,"(173.20000000000002, np.float64(97.2))",14.0,91.36000000000001,11.600000000000001,4.800000000000001,4.800000000000001,0.0,0.0,4.800000000000001,19.200000000000003,6.0728430030954685,52
97.2,174.0,"(174.0, np.float64(97.2))",14.0,100.64000000000001,11.600000000000001,15.600000000000001,4.800000000000001,0.0,0.0,15.600000000000001,19.200000000000003,5.682320119246237,53
96.4,174.0,"(174.0, np.float64(96.4))",14.8,96.64000000000001,10.0,14.8,4.800000000000001,0.0,0.0,14.8,20.0,6.063671894208755,54
96.4,174.0,"(174.0, np.float64(96.4))",14.4,110.40000000000002,10.4,16.0,5.2,0.0,0.0,16.0,20.0,5.212625819302869,55
96.4,174.0,"(174.0, np.float64(96.4))",14.8,106.56000000000002,10.4,16.0,5.2,0.0,0.0,16.0,20.400000000000002,5.849771005379634,56
96.4,174.0,"(174.0, np.float64(96.4))",14.8,113.92000000000002,11.200000000000001,16.8,6.0,0.0,0.0,16.8,21.200000000000003,6.281473238797579,57
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",15.600000000000001,136.48000000000002,10.0,16.400000000000002,18.400000000000002,0.0,0.0,16.400000000000002,21.6,10.759934321123083,58
95.60000000000001,174.0,"(174.0, np.float64(95.60000000000001))",17.2,128.64000000000001,10.0,15.600000000000001,6.4,2.8000000000000003,0.0,15.600000000000001,22.0,4.782003078167031,59
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",14.8,102.24000000000002,7.6000000000000005,15.200000000000001,4.800000000000001,0.0,0.0,15.200000000000001,20.0,5.290894229099481,60
96.4,174.0,"(174.0, np.float64(96.4))",14.8,94.56000000000002,9.600000000000001,15.600000000000001,4.800000000000001,0.0,0.0,15.600000000000001,19.6,5.567499968809758,61
95.60000000000001,174.0,"(174.0, np.float64(95.60000000000001))",15.600000000000001,104.80000000000003,9.200000000000001,15.200000000000001,5.6000000000000005,0.0,0.0,15.200000000000001,20.0,4.829274295093271,62
97.2,174.4,"(174.4, np.float64(97.2))",14.0,96.96000000000002,11.600000000000001,16.400000000000002,4.800000000000001,0.0,0.0,16.400000000000002,20.0,5.784216026702437,63
96.4,174.4,"(174.4, np.float64(96.4))",13.200000000000001,93.28000000000002,10.8,15.200000000000001,4.800000000000001,0.0,0.0,15.200000000000001,18.400000000000002,5.388140709444505,64
96.4,174.0,"(174.0, np.float64(96.4))",14.8,113.12000000000002,10.8,15.600000000000001,5.6000000000000005,0.0,0.0,15.600000000000001,20.0,5.158036207751578,65
97.2,174.0,"(174.0, np.float64(97.2))",14.0,96.80000000000003,11.200000000000001,16.400000000000002,4.4,0.0,0.0,16.400000000000002,20.8,6.116008078103775,66
96.4,173.60000000000002,"(173.60000000000002, np.float64(96.4))",16.400000000000002,112.32000000000002,10.8,16.400000000000002,5.6000000000000005,0.0,0.0,16.400000000000002,22.400000000000002,5.458945032111718,67
96.4,174.4,"(174.4, np.float64(96.4))",15.600000000000001,119.52000000000002,10.4,16.400000000000002,6.0,0.0,0.0,16.400000000000002,22.400000000000002,4.840964473011102,68
96.4,174.0,"(174.0, np.float64(96.4))",14.8,103.20000000000002,9.200000000000001,16.0,4.800000000000001,0.0,0.0,16.0,20.8,6.050243178331637,69
96.4,174.0,"(174.0, np.float64(96.4))",16.400000000000002,125.44000000000003,10.4,16.0,6.4,0.0,0.0,16.0,22.0,5.2435597088383945,70
94.80000000000001,173.60000000000002,"(173.60000000000002, np.float64(94.80000000000001))",16.400000000000002,127.20000000000003,8.4,14.4,6.4,0.0,0.0,14.4,19.6,11.131896025065181,71
97.2,174.0,"(174.0, np.float64(97.2))",15.600000000000001,111.84000000000002,11.600000000000001,16.8,5.6000000000000005,0.0,0.0,16.8,22.400000000000002,6.265952725724182,72
97.2,173.20000000000002,"(173.20000000000002, np.float64(97.2))",16.8,149.92000000000002,12.4,17.6,6.4,2.0,0.0,17.6,24.0,5.203048502165895,73
97.2,173.20000000000002,"(173.20000000000002, np.float64(97.2))",17.2,124.48000000000002,12.0,17.2,5.6000000000000005,2.0,0.0,17.2,24.400000000000002,5.439415874816453,74
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",18.8,149.92000000000002,10.4,16.0,18.400000000000002,4.4,0.0,16.0,25.200000000000003,10.705176380550164,75
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",14.8,109.28000000000002,10.8,16.0,5.6000000000000005,0.0,0.0,16.0,20.8,5.156055940303674,76
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",17.6,127.68000000000002,8.8,15.600000000000001,5.6000000000000005,2.0,0.0,15.600000000000001,24.8,10.436423159700663,77
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",18.0,158.24000000000004,11.200000000000001,16.8,20.0,2.4000000000000004,0.0,16.8,25.6,4.616782898195062,78
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",14.0,107.68000000000002,10.4,16.0,4.800000000000001,0.0,0.0,16.0,20.0,5.24986338298085,79
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",17.2,135.20000000000002,11.200000000000001,16.400000000000002,6.0,0.4,0.0,16.400000000000002,23.200000000000003,5.400534845276696,80
95.60000000000001,173.20000000000002,"(173.20000000000002, np.float64(95.60000000000001))",16.400000000000002,130.72000000000003,10.0,14.8,5.2,2.8000000000000003,0.0,14.8,21.6,7.903911936979288,81
97.2,173.20000000000002,"(173.20000000000002, np.float64(97.2))",14.0,103.84000000000002,12.0,15.600000000000001,3.6,0.0,0.0,15.600000000000001,20.0,6.524685398159782,82
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",18.0,134.88000000000002,10.0,16.0,6.0,3.2,0.0,16.0,23.200000000000003,4.806623793613853,83
96.4,173.60000000000002,"(173.60000000000002, np.float64(96.4))",15.600000000000001,118.88000000000002,11.200000000000001,16.400000000000002,5.2,0.0,0.0,16.400000000000002,21.200000000000003,5.080111153419573,84
95.60000000000001,173.20000000000002,"(173.20000000000002, np.float64(95.60000000000001))",16.400000000000002,131.52000000000004,9.200000000000001,15.600000000000001,6.0,0.0,0.0,15.600000000000001,22.0,10.591974799847486,85
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",14.8,115.84000000000002,10.8,16.0,5.2,0.0,0.0,16.0,20.0,5.086765564734247,86
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",18.0,132.96000000000004,10.0,15.600000000000001,6.0,2.0,0.0,15.600000000000001,24.8,4.774533528247056,87
95.2,173.20000000000002,"(173.20000000000002, np.float64(95.2))",16.8,138.08000000000004,8.8,14.4,18.400000000000002,3.6,0.0,14.4,22.0,10.771554892276713,88
94.80000000000001,173.20000000000002,"(173.20000000000002, np.float64(94.80000000000001))",18.8,161.28000000000003,9.200000000000001,14.8,18.400000000000002,5.6000000000000005,0.0,14.8,25.200000000000003,10.742949741814073,89
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",14.0,89.92000000000002,10.4,14.0,4.4,0.0,0.0,14.0,18.400000000000002,5.585226566281694,90
95.60000000000001,173.60000000000002,"(173.60000000000002, np.float64(95.60000000000001))",16.400000000000002,135.52000000000004,9.600000000000001,16.0,18.8,1.6,0.0,16.0,22.0,10.48838695254367,91
96.4,173.20000000000002,"(173.20000000000002, np.float64(96.4))",14.8,116.64000000000003,10.0,15.600000000000001,4.800000000000001,0.0,0.0,15.600000000000001,20.400000000000002,5.259506157996041,92
95.60000000000001,173.20000000000002,"(173.20000000000002, np.float64(95.60000000000001))",15.600000000000001,115.68000000000002,9.200000000000001,15.600000000000001,4.800000000000001,0.0,0.0,15.600000000000001,20.400000000000002,5.764897764579863,93
97.2,173.60000000000002,"(173.60000000000002, np.float64(97.2))",14.0,110.88000000000002,12.0,16.400000000000002,4.4,0.0,0.0,16.400000000000002,20.400000000000002,6.370410034306083,94
97.2,172.8,"(172.8, np.float64(97.2))",13.200000000000001,118.72000000000003,12.4,16.8,4.800000000000001,0.0,0.0,16.8,20.400000000000002,6.0618660909797875,95
96.4,172.8,"(172.8, np.float64(96.4))",17.2,140.48000000000002,11.600000000000001,17.2,19.6,1.2000000000000002,0.0,17.2,23.6,5.205831447434339,96
96.4,174.4,"(174.4, np.float64(96.4))",17.6,124.96000000000002,10.4,17.2,6.0,1.6,0.0,17.2,24.400000000000002,5.503087336048313,97
97.2,174.4,"(174.4, np.float64(97.2))",15.600000000000001,89.76000000000002,10.4,17.2,3.2,0.0,0.0,17.2,23.200000000000003,6.247084790795757,98
95.2,174.8,"(174.8, np.float64(95.2))",17.6,133.12000000000003,8.4,15.600000000000001,19.200000000000003,3.2,0.0,15.600000000000001,25.6,14.729053158660506,99
94.80000000000001,174.8,"(174.8, np.float64(94.80000000000001))",18.0,140.16000000000003,8.8,15.200000000000001,18.8,3.2,0.0,15.200000000000001,24.0,8.051742679011546,100
95.60000000000001,174.8,"(174.8, np.float64(95.60000000000001))",16.0,107.84000000000002,9.200000000000001,16.400000000000002,5.6000000000000005,0.0,0.0,16.400000000000002,21.6,5.5092499199286715,101
94.80000000000001,174.4,"(174.4, np.float64(94.80000000000001))",19.6,168.80000000000004,8.8,15.600000000000001,19.6,5.2,0.0,15.600000000000001,26.0,10.963094925316739,102
95.2,174.8,"(174.8, np.float64(95.2))",19.200000000000003,160.00000000000003,8.8,15.600000000000001,19.200000000000003,6.800000000000001,0.0,15.600000000000001,27.200000000000003,4.903374508271463,103
95.60000000000001,174.8,"(174.8, np.float64(95.60000000000001))",18.400000000000002,140.00000000000003,9.600000000000001,16.8,6.0,3.2,0.0,16.8,25.200000000000003,5.1664318603492285,104
94.80000000000001,175.20000000000002,"(175.20000000000002, np.float64(94.80000000000001))",19.6,157.76000000000002,8.4,14.8,19.200000000000003,4.4,0.0,14.8,26.0,8.337993392881845,105
94.0,174.8,"(174.8, np.float64(94.0))",20.0,154.72000000000003,7.6000000000000005,14.4,18.8,5.6000000000000005,0.0,14.4,25.6,7.664758119050984,106
94.80000000000001,174.4,"(174.4, np.float64(94.80000000000001))",19.200000000000003,162.24000000000004,8.8,15.600000000000001,19.6,5.2,0.0,15.600000000000001,26.400000000000002,10.534274599538882,107
94.0,174.4,"(174.4, np.float64(94.0))",19.6,160.80000000000004,7.2,14.4,19.200000000000003,5.2,0.0,14.4,25.6,8.240275091634816,108
95.60000000000001,174.0,"(174.0, np.float64(95.60000000000001))",18.400000000000002,131.52000000000004,9.600000000000001,17.2,18.8,1.6,0.0,17.2,26.0,5.160718348738914,109
95.60000000000001,174.8,"(174.8, np.float64(95.60000000000001))",17.2,132.80000000000004,9.600000000000001,17.2,6.4,3.2,0.0,17.2,24.400000000000002,5.267545608649895,110
94.0,174.8,"(174.8, np.float64(94.0))",20.0,170.56000000000003,7.2,14.8,20.0,6.4,0.8,14.8,26.400000000000002,7.964132410371055,111
94.80000000000001,174.8,"(174.8, np.float64(94.80000000000001))",19.6,169.76000000000002,9.200000000000001,16.400000000000002,20.0,6.4,0.0,16.400000000000002,27.200000000000003,13.832766379935771,112
94.0,174.8,"(174.8, np.float64(94.0))",20.0,141.12000000000003,6.800000000000001,14.4,18.8,4.0,0.0,14.4,25.6,7.590091476729949,113
94.0,174.8,"(174.8, np.float64(94.0))",19.6,159.52000000000004,7.6000000000000005,14.8,19.6,6.0,0.0,14.8,26.0,10.331414826723368,114
93.2,174.4,"(174.4, np.float64(93.2))",19.200000000000003,152.96000000000004,6.4,13.600000000000001,18.8,4.800000000000001,0.0,13.600000000000001,23.200000000000003,9.982061146533336,115
94.0,174.4,"(174.4, np.float64(94.0))",20.400000000000002,157.60000000000002,8.0,14.8,18.8,5.6000000000000005,0.8,14.8,26.0,7.524925080970144,116
94.80000000000001,174.4,"(174.4, np.float64(94.80000000000001))",18.400000000000002,138.72000000000003,8.8,15.200000000000001,18.8,3.6,0.0,15.200000000000001,24.8,4.534124020037469,117
93.2,174.8,"(174.8, np.float64(93.2))",20.8,163.04000000000002,6.4,13.200000000000001,18.8,6.0,3.6,13.200000000000001,26.0,10.306917303095865,118
94.0,174.8,"(174.8, np.float64(94.0))",18.0,136.96000000000004,7.6000000000000005,14.4,18.400000000000002,4.0,0.0,14.4,22.400000000000002,7.850007156819567,119
94.80000000000001,174.8,"(174.8, np.float64(94.80000000000001))",19.200000000000003,154.24000000000004,9.200000000000001,15.200000000000001,18.8,5.2,0.0,15.200000000000001,25.6,4.458246003939707,120
93.2,174.8,"(174.8, np.float64(93.2))",20.400000000000002,152.16000000000003,6.4,12.8,18.8,5.2,2.8000000000000003,12.8,25.200000000000003,10.186456154058478,121
93.2,174.8,"(174.8, np.float64(93.2))",20.0,153.44000000000003,6.4,13.600000000000001,19.200000000000003,5.2,0.0,13.600000000000001,25.6,8.82254778537809,122
93.2,174.8,"(174.8, np.float64(93.2))",21.200000000000003,165.28000000000003,6.0,13.200000000000001,19.200000000000003,6.0,3.2,13.200000000000001,27.200000000000003,7.684843478183341,123
94.0,174.8,"(174.8, np.float64(94.0))",20.400000000000002,161.92000000000004,7.6000000000000005,14.0,20.0,5.6000000000000005,2.4000000000000004,14.0,28.0,10.292200571748205,124
95.60000000000001,174.4,"(174.4, np.float64(95.60000000000001))",18.400000000000002,138.72000000000003,9.600000000000001,16.8,6.4,3.6,0.0,16.8,26.8,5.017184767732708,125
93.2,174.8,"(174.8, np.float64(93.2))",20.400000000000002,161.92000000000004,6.0,13.200000000000001,19.200000000000003,6.0,0.8,13.200000000000001,25.6,7.659951343315147,126
94.0,174.8,"(174.8, np.float64(94.0))",20.0,161.12000000000003,8.0,14.8,19.6,4.4,0.4,14.8,26.400000000000002,8.139542504076081,127
94.0,174.8,"(174.8, np.float64(94.0))",17.2,126.88000000000002,6.4,14.0,18.400000000000002,4.0,0.0,14.0,21.6,7.705332198880441,128
94.80000000000001,174.4,"(174.4, np.float64(94.80000000000001))",18.8,154.88000000000002,8.4,15.600000000000001,20.400000000000002,3.6,0.0,15.600000000000001,27.200000000000003,14.254704119853947,129
94.0,174.8,"(174.8, np.float64(94.0))",18.8,148.96000000000004,7.6000000000000005,14.4,19.200000000000003,4.0,0.0,14.4,25.200000000000003,10.228925615888558,130
94.80000000000001,174.4,"(174.4, np.float64(94.80000000000001))",18.8,148.48000000000002,8.8,15.600000000000001,18.8,4.4,0.0,15.600000000000001,26.400000000000002,10.603937158417267,131
93.2,174.8,"(174.8, np.float64(93.2))",21.200000000000003,156.16000000000003,6.0,13.200000000000001,18.8,6.4,3.2,13.200000000000001,27.200000000000003,7.587806811381991,132
93.2,174.8,"(174.8, np.float64(93.2))",20.400000000000002,176.16000000000003,6.4,13.200000000000001,19.200000000000003,6.800000000000001,3.6,13.200000000000001,26.8,8.846252770067597,133
92.80000000000001,174.8,"(174.8, np.float64(92.80000000000001))",20.0,156.00000000000003,5.2,11.600000000000001,18.400000000000002,6.4,3.2,11.600000000000001,25.6,9.914051299480144,134
95.60000000000001,174.8,"(174.8, np.float64(95.60000000000001))",18.0,115.68000000000002,9.600000000000001,16.400000000000002,5.2,3.2,0.0,16.400000000000002,24.8,5.360056500490174,135
94.0,175.60000000000002,"(175.60000000000002, np.float64(94.0))",19.6,125.44000000000003,5.2,13.600000000000001,18.0,4.800000000000001,0.0,13.600000000000001,24.8,9.705960364350032,136
92.4,174.4,"(174.4, np.float64(92.4))",19.6,141.76000000000002,4.800000000000001,12.0,17.6,6.0,0.0,12.0,23.200000000000003,9.572296627115426,137
94.0,174.8,"(174.8, np.float64(94.0))",20.400000000000002,150.88000000000002,6.800000000000001,14.4,19.200000000000003,6.0,2.0,14.4,27.200000000000003,10.325760868484036,138
93.2,174.8,"(174.8, np.float64(93.2))",20.0,153.28000000000003,6.4,13.200000000000001,19.200000000000003,4.4,0.0,13.200000000000001,25.6,9.380082920793102,139
93.2,174.8,"(174.8, np.float64(93.2))",19.6,150.88000000000002,6.0,13.200000000000001,19.6,4.800000000000001,0.0,13.200000000000001,24.8,7.590593486456311,140
92.4,174.4,"(174.4, np.float64(92.4))",20.400000000000002,165.28000000000003,5.2,12.0,18.400000000000002,6.800000000000001,0.8,12.0,25.200000000000003,9.494035144187352,141
94.80000000000001,174.8,"(174.8, np.float64(94.80000000000001))",18.0,152.16000000000003,9.200000000000001,15.200000000000001,20.0,4.800000000000001,0.0,15.200000000000001,25.200000000000003,10.676583407333542,142
93.2,174.4,"(174.4, np.float64(93.2))",20.400000000000002,161.76000000000002,6.4,13.600000000000001,18.8,6.0,0.8,13.600000000000001,25.6,8.655254553312904,143
92.4,174.0,"(174.0, np.float64(92.4))",21.200000000000003,174.56000000000003,5.6000000000000005,11.600000000000001,18.0,7.2,4.4,11.600000000000001,26.0,9.241038037009146,144
93.2,174.8,"(174.8, np.float64(93.2))",19.6,147.04000000000002,6.4,13.200000000000001,19.200000000000003,5.6000000000000005,0.0,13.200000000000001,25.6,9.748049975965142,145
94.0,174.8,"(174.8, np.float64(94.0))",19.6,146.72000000000003,6.4,13.600000000000001,19.200000000000003,6.0,0.0,13.600000000000001,26.400000000000002,10.19695894086437,146
92.4,171.20000000000002,"(171.20000000000002, np.float64(92.4))",20.400000000000002,164.64000000000004,5.2,11.200000000000001,17.6,20.8,0.8,11.200000000000001,24.400000000000002,9.850055913285829,147
94.0,175.20000000000002,"(175.20000000000002, np.float64(94.0))",18.0,136.32000000000002,7.2,14.0,20.0,3.2,0.0,14.0,23.6,10.277209757795887,148
95.2,174.8,"(174.8, np.float64(95.2))",18.8,140.80000000000004,8.8,15.200000000000001,19.6,5.2,0.0,15.200000000000001,26.400000000000002,5.0848661005506735,149
